company_name,acc_year,dev_year,dev_lag,incurred_loss,cumulative_paid_loss,bulk_loss,net_ep,ye_1997_reserves
Daily Underwriters Of Amer,1996,1998,3,0,0,0,0,0
Daily Underwriters Of Amer,1996,1999,4,0,0,0,0,0
Daily Underwriters Of Amer,1996,2000,5,0,0,0,0,0
Daily Underwriters Of Amer,1996,2001,6,0,0,0,0,0
Daily Underwriters Of Amer,1996,2002,7,0,0,0,0,0
Daily Underwriters Of Amer,1996,2003,8,0,0,0,0,0
Daily Underwriters Of Amer,1996,2004,9,0,0,0,0,0
Daily Underwriters Of Amer,1996,2005,10,0,0,0,0,0
Daily Underwriters Of Amer,1997,1997,1,0,0,0,1,0
Daily Underwriters Of Amer,1997,1998,2,0,0,0,1,0
Daily Underwriters Of Amer,1997,1999,3,0,0,0,1,0
Daily Underwriters Of Amer,1997,2000,4,0,0,0,1,0
Daily Underwriters Of Amer,1997,2001,5,0,0,0,1,0
Daily Underwriters Of Amer,1997,2002,6,0,0,0,1,0
Daily Underwriters Of Amer,1997,2003,7,0,0,0,1,0
Daily Underwriters Of Amer,1997,2004,8,0,0,0,1,0
Daily Underwriters Of Amer,1997,2005,9,0,0,0,1,0
Daily Underwriters Of Amer,1997,2006,10,0,0,0,1,0
Mid-Hudson Co-Operative Ins Co,1988,1988,1,2,1,0,83,73
Mid-Hudson Co-Operative Ins Co,1988,1989,2,39,4,0,83,73
Mid-Hudson Co-Operative Ins Co,1988,1990,3,12,12,0,83,73
Mid-Hudson Co-Operative Ins Co,1988,1991,4,13,12,0,83,73
Mid-Hudson Co-Operative Ins Co,1988,1992,5,24,12,0,83,73
Mid-Hudson Co-Operative Ins Co,1988,1993,6,24,24,0,83,73
Mid-Hudson Co-Operative Ins Co,1988,1994,7,20,20,0,83,73
Mid-Hudson Co-Operative Ins Co,1988,1995,8,20,20,0,83,73
Mid-Hudson Co-Operative Ins Co,1988,1996,9,20,20,0,83,73
Mid-Hudson Co-Operative Ins Co,1988,1997,10,20,20,0,83,73
Mid-Hudson Co-Operative Ins Co,1989,1989,1,0,15,0,58,73
Mid-Hudson Co-Operative Ins Co,1989,1990,2,19,19,0,58,73
Mid-Hudson Co-Operative Ins Co,1989,1991,3,21,22,0,58,73
Mid-Hudson Co-Operative Ins Co,1989,1992,4,30,30,0,58,73
Mid-Hudson Co-Operative Ins Co,1989,1993,5,32,35,0,58,73
Mid-Hudson Co-Operative Ins Co,1989,1994,6,29,29,0,58,73
Mid-Hudson Co-Operative Ins Co,1989,1995,7,29,29,0,58,73
Mid-Hudson Co-Operative Ins Co,1989,1996,8,30,30,0,58,73
Mid-Hudson Co-Operative Ins Co,1989,1997,9,30,30,0,58,73
Mid-Hudson Co-Operative Ins Co,1989,1998,10,30,30,0,58,73
Mid-Hudson Co-Operative Ins Co,1990,1990,1,87,3,0,77,73
Mid-Hudson Co-Operative Ins Co,1990,1991,2,22,17,0,77,73
Mid-Hudson Co-Operative Ins Co,1990,1992,3,33,22,0,77,73
Mid-Hudson Co-Operative Ins Co,1990,1993,4,28,23,0,77,73
Mid-Hudson Co-Operative Ins Co,1990,1994,5,24,24,0,77,73
Mid-Hudson Co-Operative Ins Co,1990,1995,6,24,24,0,77,73
Mid-Hudson Co-Operative Ins Co,1990,1996,7,24,24,0,77,73
Mid-Hudson Co-Operative Ins Co,1990,1997,8,24,24,0,77,73
Mid-Hudson Co-Operative Ins Co,1990,1998,9,24,24,0,77,73
Mid-Hudson Co-Operative Ins Co,1990,1999,10,24,24,0,77,73
Mid-Hudson Co-Operative Ins Co,1991,1991,1,50,4,0,59,73
Mid-Hudson Co-Operative Ins Co,1991,1992,2,84,47,0,59,73
Mid-Hudson Co-Operative Ins Co,1991,1993,3,85,57,0,59,73
Mid-Hudson Co-Operative Ins Co,1991,1994,4,83,55,0,59,73
Mid-Hudson Co-Operative Ins Co,1991,1995,5,70,70,0,59,73
Mid-Hudson Co-Operative Ins Co,1991,1996,6,70,70,0,59,73
Mid-Hudson Co-Operative Ins Co,1991,1997,7,70,70,0,59,73
Mid-Hudson Co-Operative Ins Co,1991,1998,8,70,70,0,59,73
Mid-Hudson Co-Operative Ins Co,1991,1999,9,70,70,0,59,73
Mid-Hudson Co-Operative Ins Co,1991,2000,10,70,70,0,59,73
Mid-Hudson Co-Operative Ins Co,1992,1992,1,18,1,0,57,73
Mid-Hudson Co-Operative Ins Co,1992,1993,2,56,2,0,57,73
Mid-Hudson Co-Operative Ins Co,1992,1994,3,57,2,0,57,73
Mid-Hudson Co-Operative Ins Co,1992,1995,4,41,-3,0,57,73
Mid-Hudson Co-Operative Ins Co,1992,1996,5,53,25,0,57,73
Mid-Hudson Co-Operative Ins Co,1992,1997,6,36,36,0,57,73
Mid-Hudson Co-Operative Ins Co,1992,1998,7,36,36,0,57,73
Mid-Hudson Co-Operative Ins Co,1992,1999,8,36,36,0,57,73
Mid-Hudson Co-Operative Ins Co,1992,2000,9,36,36,0,57,73
Mid-Hudson Co-Operative Ins Co,1992,2001,10,36,36,0,57,73
Mid-Hudson Co-Operative Ins Co,1993,1993,1,14,1,0,65,73
Mid-Hudson Co-Operative Ins Co,1993,1994,2,58,1,0,65,73
Mid-Hudson Co-Operative Ins Co,1993,1995,3,57,17,0,65,73
Mid-Hudson Co-Operative Ins Co,1993,1996,4,44,17,0,65,73
Mid-Hudson Co-Operative Ins Co,1993,1997,5,51,20,0,65,73
Mid-Hudson Co-Operative Ins Co,1993,1998,6,56,24,0,65,73
Mid-Hudson Co-Operative Ins Co,1993,1999,7,55,24,0,65,73
Mid-Hudson Co-Operative Ins Co,1993,2000,8,47,47,0,65,73
Mid-Hudson Co-Operative Ins Co,1993,2001,9,47,47,0,65,73
Mid-Hudson Co-Operative Ins Co,1993,2002,10,47,47,0,65,73
Mid-Hudson Co-Operative Ins Co,1994,1994,1,10,2,0,80,73
Mid-Hudson Co-Operative Ins Co,1994,1995,2,13,5,0,80,73
Mid-Hudson Co-Operative Ins Co,1994,1996,3,12,5,0,80,73
Mid-Hudson Co-Operative Ins Co,1994,1997,4,5,5,0,80,73
Mid-Hudson Co-Operative Ins Co,1994,1998,5,5,5,0,80,73
Mid-Hudson Co-Operative Ins Co,1994,1999,6,8,5,0,80,73
Mid-Hudson Co-Operative Ins Co,1994,2000,7,5,5,0,80,73
Mid-Hudson Co-Operative Ins Co,1994,2001,8,5,5,0,80,73
Mid-Hudson Co-Operative Ins Co,1994,2002,9,5,5,0,80,73
Mid-Hudson Co-Operative Ins Co,1994,2003,10,5,5,0,80,73
Mid-Hudson Co-Operative Ins Co,1995,1995,1,8,0,0,49,73
Mid-Hudson Co-Operative Ins Co,1995,1996,2,8,0,0,49,73
Mid-Hudson Co-Operative Ins Co,1995,1997,3,8,8,0,49,73
Mid-Hudson Co-Operative Ins Co,1995,1998,4,8,8,0,49,73
Mid-Hudson Co-Operative Ins Co,1995,1999,5,27,8,0,49,73
Mid-Hudson Co-Operative Ins Co,1995,2000,6,8,8,0,49,73
Mid-Hudson Co-Operative Ins Co,1995,2001,7,8,8,0,49,73
Mid-Hudson Co-Operative Ins Co,1995,2002,8,8,8,0,49,73
Mid-Hudson Co-Operative Ins Co,1995,2003,9,8,8,0,49,73
Mid-Hudson Co-Operative Ins Co,1995,2004,10,8,8,0,49,73
Mid-Hudson Co-Operative Ins Co,1996,1996,1,13,3,0,42,73
Mid-Hudson Co-Operative Ins Co,1996,1997,2,40,11,0,42,73
Mid-Hudson Co-Operative Ins Co,1996,1998,3,54,20,0,42,73
Mid-Hudson Co-Operative Ins Co,1996,1999,4,46,20,0,42,73
Mid-Hudson Co-Operative Ins Co,1996,2000,5,53,52,0,42,73
Mid-Hudson Co-Operative Ins Co,1996,2001,6,54,54,0,42,73
Mid-Hudson Co-Operative Ins Co,1996,2002,7,54,54,0,42,73
Mid-Hudson Co-Operative Ins Co,1996,2003,8,54,54,0,42,73
Mid-Hudson Co-Operative Ins Co,1996,2004,9,54,54,0,42,73
Mid-Hudson Co-Operative Ins Co,1996,2005,10,54,54,0,42,73
Mid-Hudson Co-Operative Ins Co,1997,1997,1,10,0,0,59,73
Mid-Hudson Co-Operative Ins Co,1997,1998,2,34,1,0,59,73
Mid-Hudson Co-Operative Ins Co,1997,1999,3,56,1,0,59,73
Mid-Hudson Co-Operative Ins Co,1997,2000,4,45,45,0,59,73
Mid-Hudson Co-Operative Ins Co,1997,2001,5,45,45,0,59,73
Mid-Hudson Co-Operative Ins Co,1997,2002,6,45,45,0,59,73
Mid-Hudson Co-Operative Ins Co,1997,2003,7,45,45,0,59,73
Mid-Hudson Co-Operative Ins Co,1997,2004,8,45,45,0,59,73
Mid-Hudson Co-Operative Ins Co,1997,2005,9,45,45,0,59,73
Mid-Hudson Co-Operative Ins Co,1997,2006,10,45,45,0,59,73
Health Care Ind Inc,1988,1988,1,0,0,0,0,790
Health Care Ind Inc,1988,1989,2,0,0,0,0,790
Health Care Ind Inc,1988,1990,3,0,0,0,0,790
Health Care Ind Inc,1988,1991,4,0,0,0,0,790
Health Care Ind Inc,1988,1992,5,0,0,0,0,790
Health Care Ind Inc,1988,1993,6,0,0,0,0,790
Health Care Ind Inc,1988,1994,7,0,0,0,0,790
Health Care Ind Inc,1988,1995,8,0,0,0,0,790
Health Care Ind Inc,1988,1996,9,0,0,0,0,790
Health Care Ind Inc,1988,1997,10,0,0,0,0,790
Health Care Ind Inc,1989,1989,1,0,0,0,0,790
Health Care Ind Inc,1989,1990,2,0,0,0,0,790
Health Care Ind Inc,1989,1991,3,0,0,0,0,790
Health Care Ind Inc,1989,1992,4,0,0,0,0,790
Health Care Ind Inc,1989,1993,5,0,0,0,0,790
Health Care Ind Inc,1989,1994,6,0,0,0,0,790
Health Care Ind Inc,1989,1995,7,0,0,0,0,790
Health Care Ind Inc,1989,1996,8,0,0,0,0,790
Health Care Ind Inc,1989,1997,9,0,0,0,0,790
Health Care Ind Inc,1989,1998,10,0,0,0,0,790
Health Care Ind Inc,1990,1990,1,0,0,0,0,790
Health Care Ind Inc,1990,1991,2,0,0,0,0,790
Health Care Ind Inc,1990,1992,3,0,0,0,0,790
Health Care Ind Inc,1990,1993,4,0,0,0,0,790
Health Care Ind Inc,1990,1994,5,0,0,0,0,790
Health Care Ind Inc,1990,1995,6,0,0,0,0,790
Health Care Ind Inc,1990,1996,7,0,0,0,0,790
Health Care Ind Inc,1990,1997,8,0,0,0,0,790
Health Care Ind Inc,1990,1998,9,0,0,0,0,790
Health Care Ind Inc,1990,1999,10,0,0,0,0,790
Health Care Ind Inc,1991,1991,1,0,0,0,0,790
Health Care Ind Inc,1991,1992,2,0,0,0,0,790
Health Care Ind Inc,1991,1993,3,0,0,0,0,790
Health Care Ind Inc,1991,1994,4,0,0,0,0,790
Health Care Ind Inc,1991,1995,5,0,0,0,0,790
Health Care Ind Inc,1991,1996,6,0,0,0,0,790
Health Care Ind Inc,1991,1997,7,0,0,0,0,790
Health Care Ind Inc,1991,1998,8,0,0,0,0,790
Health Care Ind Inc,1991,1999,9,0,0,0,0,790
Health Care Ind Inc,1991,2000,10,0,0,0,0,790
Health Care Ind Inc,1992,1992,1,0,0,0,0,790
Health Care Ind Inc,1992,1993,2,0,0,0,0,790
Health Care Ind Inc,1992,1994,3,0,0,0,0,790
Health Care Ind Inc,1992,1995,4,0,0,0,0,790
Health Care Ind Inc,1992,1996,5,0,0,0,0,790
Health Care Ind Inc,1992,1997,6,0,0,0,0,790
Health Care Ind Inc,1992,1998,7,0,0,0,0,790
Health Care Ind Inc,1992,1999,8,0,0,0,0,790
Health Care Ind Inc,1992,2000,9,0,0,0,0,790
Health Care Ind Inc,1992,2001,10,0,0,0,0,790
Health Care Ind Inc,1993,1993,1,0,0,0,0,790
Health Care Ind Inc,1993,1994,2,0,0,0,0,790
Health Care Ind Inc,1993,1995,3,0,0,0,0,790
Health Care Ind Inc,1993,1996,4,0,0,0,0,790
Health Care Ind Inc,1993,1997,5,0,0,0,0,790
Health Care Ind Inc,1993,1998,6,0,0,0,0,790
Health Care Ind Inc,1993,1999,7,0,0,0,0,790
Health Care Ind Inc,1993,2000,8,0,0,0,0,790
Health Care Ind Inc,1993,2001,9,0,0,0,0,790
Health Care Ind Inc,1993,2002,10,0,0,0,0,790
Health Care Ind Inc,1994,1994,1,0,0,0,0,790
Health Care Ind Inc,1994,1995,2,0,0,0,0,790
Health Care Ind Inc,1994,1996,3,0,0,0,0,790
Health Care Ind Inc,1994,1997,4,0,0,0,0,790
Health Care Ind Inc,1994,1998,5,0,0,0,0,790
Health Care Ind Inc,1994,1999,6,0,0,0,0,790
Health Care Ind Inc,1994,2000,7,0,0,0,0,790
Health Care Ind Inc,1994,2001,8,0,0,0,0,790
Health Care Ind Inc,1994,2002,9,0,0,0,0,790
Health Care Ind Inc,1994,2003,10,0,0,0,0,790
Health Care Ind Inc,1995,1995,1,0,0,0,0,790
Health Care Ind Inc,1995,1996,2,0,0,0,0,790
Health Care Ind Inc,1995,1997,3,0,0,0,0,790
Health Care Ind Inc,1995,1998,4,0,0,0,0,790
Health Care Ind Inc,1995,1999,5,0,0,0,0,790
Health Care Ind Inc,1995,2000,6,0,0,0,0,790
Health Care Ind Inc,1995,2001,7,0,0,0,0,790
Health Care Ind Inc,1995,2002,8,0,0,0,0,790
Health Care Ind Inc,1995,2003,9,0,0,0,0,790
Health Care Ind Inc,1995,2004,10,0,0,0,0,790
Health Care Ind Inc,1996,1996,1,220,0,220,220,790
Health Care Ind Inc,1996,1997,2,220,0,220,220,790
Health Care Ind Inc,1996,1998,3,0,0,0,220,790
Health Care Ind Inc,1996,1999,4,0,0,0,220,790
Health Care Ind Inc,1996,2000,5,0,0,0,220,790
Health Care Ind Inc,1996,2001,6,0,0,0,220,790
Health Care Ind Inc,1996,2002,7,0,0,0,220,790
Health Care Ind Inc,1996,2003,8,0,0,0,220,790
Health Care Ind Inc,1996,2004,9,0,0,0,220,790
Health Care Ind Inc,1996,2005,10,0,0,0,220,790
Health Care Ind Inc,1997,1997,1,570,0,570,570,790
Health Care Ind Inc,1997,1998,2,0,0,0,570,790
Health Care Ind Inc,1997,1999,3,0,0,0,570,790
Health Care Ind Inc,1997,2000,4,0,0,0,570,790
Health Care Ind Inc,1997,2001,5,0,0,0,570,790
Health Care Ind Inc,1997,2002,6,0,0,0,570,790
Health Care Ind Inc,1997,2003,7,0,0,0,570,790
Health Care Ind Inc,1997,2004,8,0,0,0,570,790
Health Care Ind Inc,1997,2005,9,0,0,0,570,790
Health Care Ind Inc,1997,2006,10,0,0,0,570,790
Lawyers Mut Liab Ins Co Of NC,1988,1988,1,66,0,0,45,461
Lawyers Mut Liab Ins Co Of NC,1988,1989,2,120,10,0,45,461
Lawyers Mut Liab Ins Co Of NC,1988,1990,3,34,28,4,45,461
Lawyers Mut Liab Ins Co Of NC,1988,1991,4,62,26,10,45,461
Lawyers Mut Liab Ins Co Of NC,1988,1992,5,50,34,16,45,461
Lawyers Mut Liab Ins Co Of NC,1988,1993,6,35,34,0,45,461
Lawyers Mut Liab Ins Co Of NC,1988,1994,7,35,35,0,45,461
Lawyers Mut Liab Ins Co Of NC,1988,1995,8,35,35,0,45,461
Lawyers Mut Liab Ins Co Of NC,1988,1996,9,35,35,0,45,461
Lawyers Mut Liab Ins Co Of NC,1988,1997,10,35,35,0,45,461
Lawyers Mut Liab Ins Co Of NC,1989,1989,1,0,0,0,54,461
Lawyers Mut Liab Ins Co Of NC,1989,1990,2,103,5,5,54,461
Lawyers Mut Liab Ins Co Of NC,1989,1991,3,112,7,14,54,461
Lawyers Mut Liab Ins Co Of NC,1989,1992,4,121,20,22,54,461
Lawyers Mut Liab Ins Co Of NC,1989,1993,5,235,280,0,54,461
Lawyers Mut Liab Ins Co Of NC,1989,1994,6,239,238,0,54,461
Lawyers Mut Liab Ins Co Of NC,1989,1995,7,237,237,0,54,461
Lawyers Mut Liab Ins Co Of NC,1989,1996,8,237,237,0,54,461
Lawyers Mut Liab Ins Co Of NC,1989,1997,9,237,237,0,54,461
Lawyers Mut Liab Ins Co Of NC,1989,1998,10,237,237,0,54,461
Lawyers Mut Liab Ins Co Of NC,1990,1990,1,6,0,6,61,461
Lawyers Mut Liab Ins Co Of NC,1990,1991,2,33,0,18,61,461
Lawyers Mut Liab Ins Co Of NC,1990,1992,3,40,1,26,61,461
Lawyers Mut Liab Ins Co Of NC,1990,1993,4,45,1,39,61,461
Lawyers Mut Liab Ins Co Of NC,1990,1994,5,11,1,5,61,461
Lawyers Mut Liab Ins Co Of NC,1990,1995,6,26,1,20,61,461
Lawyers Mut Liab Ins Co Of NC,1990,1996,7,48,1,47,61,461
Lawyers Mut Liab Ins Co Of NC,1990,1997,8,2,1,1,61,461
Lawyers Mut Liab Ins Co Of NC,1990,1998,9,1,1,0,61,461
Lawyers Mut Liab Ins Co Of NC,1990,1999,10,1,1,0,61,461
Lawyers Mut Liab Ins Co Of NC,1991,1991,1,28,0,28,94,461
Lawyers Mut Liab Ins Co Of NC,1991,1992,2,56,4,39,94,461
Lawyers Mut Liab Ins Co Of NC,1991,1993,3,71,0,58,94,461
Lawyers Mut Liab Ins Co Of NC,1991,1994,4,42,0,30,94,461
Lawyers Mut Liab Ins Co Of NC,1991,1995,5,70,0,65,94,461
Lawyers Mut Liab Ins Co Of NC,1991,1996,6,70,0,70,94,461
Lawyers Mut Liab Ins Co Of NC,1991,1997,7,2,0,2,94,461
Lawyers Mut Liab Ins Co Of NC,1991,1998,8,2,0,2,94,461
Lawyers Mut Liab Ins Co Of NC,1991,1999,9,0,0,0,94,461
Lawyers Mut Liab Ins Co Of NC,1991,2000,10,0,0,0,94,461
Lawyers Mut Liab Ins Co Of NC,1992,1992,1,41,0,41,91,461
Lawyers Mut Liab Ins Co Of NC,1992,1993,2,65,0,35,91,461
Lawyers Mut Liab Ins Co Of NC,1992,1994,3,180,0,80,91,461
Lawyers Mut Liab Ins Co Of NC,1992,1995,4,120,3,63,91,461
Lawyers Mut Liab Ins Co Of NC,1992,1996,5,97,97,0,91,461
Lawyers Mut Liab Ins Co Of NC,1992,1997,6,100,97,3,91,461
Lawyers Mut Liab Ins Co Of NC,1992,1998,7,99,97,2,91,461
Lawyers Mut Liab Ins Co Of NC,1992,1999,8,97,97,0,91,461
Lawyers Mut Liab Ins Co Of NC,1992,2000,9,97,97,0,91,461
Lawyers Mut Liab Ins Co Of NC,1992,2001,10,94,94,1,91,461
Lawyers Mut Liab Ins Co Of NC,1993,1993,1,90,0,90,115,461
Lawyers Mut Liab Ins Co Of NC,1993,1994,2,90,0,90,115,461
Lawyers Mut Liab Ins Co Of NC,1993,1995,3,92,0,92,115,461
Lawyers Mut Liab Ins Co Of NC,1993,1996,4,105,-4,109,115,461
Lawyers Mut Liab Ins Co Of NC,1993,1997,5,2,-4,6,115,461
Lawyers Mut Liab Ins Co Of NC,1993,1998,6,0,-4,4,115,461
Lawyers Mut Liab Ins Co Of NC,1993,1999,7,-4,-4,0,115,461
Lawyers Mut Liab Ins Co Of NC,1993,2000,8,-4,-4,0,115,461
Lawyers Mut Liab Ins Co Of NC,1993,2001,9,-3,-4,1,115,461
Lawyers Mut Liab Ins Co Of NC,1993,2002,10,-4,-4,0,115,461
Lawyers Mut Liab Ins Co Of NC,1994,1994,1,185,1,121,101,461
Lawyers Mut Liab Ins Co Of NC,1994,1995,2,108,1,64,101,461
Lawyers Mut Liab Ins Co Of NC,1994,1996,3,98,2,58,101,461
Lawyers Mut Liab Ins Co Of NC,1994,1997,4,49,3,11,101,461
Lawyers Mut Liab Ins Co Of NC,1994,1998,5,21,16,5,101,461
Lawyers Mut Liab Ins Co Of NC,1994,1999,6,16,16,0,101,461
Lawyers Mut Liab Ins Co Of NC,1994,2000,7,16,16,0,101,461
Lawyers Mut Liab Ins Co Of NC,1994,2001,8,17,16,1,101,461
Lawyers Mut Liab Ins Co Of NC,1994,2002,9,17,16,1,101,461
Lawyers Mut Liab Ins Co Of NC,1994,2003,10,16,16,0,101,461
Lawyers Mut Liab Ins Co Of NC,1995,1995,1,160,0,160,114,461
Lawyers Mut Liab Ins Co Of NC,1995,1996,2,120,0,120,114,461
Lawyers Mut Liab Ins Co Of NC,1995,1997,3,28,0,28,114,461
Lawyers Mut Liab Ins Co Of NC,1995,1998,4,11,0,11,114,461
Lawyers Mut Liab Ins Co Of NC,1995,1999,5,4,1,0,114,461
Lawyers Mut Liab Ins Co Of NC,1995,2000,6,14,12,0,114,461
Lawyers Mut Liab Ins Co Of NC,1995,2001,7,16,12,2,114,461
Lawyers Mut Liab Ins Co Of NC,1995,2002,8,15,12,1,114,461
Lawyers Mut Liab Ins Co Of NC,1995,2003,9,15,12,1,114,461
Lawyers Mut Liab Ins Co Of NC,1995,2004,10,21,16,0,114,461
Lawyers Mut Liab Ins Co Of NC,1996,1996,1,186,3,154,173,461
Lawyers Mut Liab Ins Co Of NC,1996,1997,2,113,19,68,173,461
Lawyers Mut Liab Ins Co Of NC,1996,1998,3,84,23,50,173,461
Lawyers Mut Liab Ins Co Of NC,1996,1999,4,21,21,0,173,461
Lawyers Mut Liab Ins Co Of NC,1996,2000,5,38,21,17,173,461
Lawyers Mut Liab Ins Co Of NC,1996,2001,6,26,21,5,173,461
Lawyers Mut Liab Ins Co Of NC,1996,2002,7,24,21,3,173,461
Lawyers Mut Liab Ins Co Of NC,1996,2003,8,23,21,2,173,461
Lawyers Mut Liab Ins Co Of NC,1996,2004,9,21,21,0,173,461
Lawyers Mut Liab Ins Co Of NC,1996,2005,10,21,21,0,173,461
Lawyers Mut Liab Ins Co Of NC,1997,1997,1,235,37,196,328,461
Lawyers Mut Liab Ins Co Of NC,1997,1998,2,320,51,193,328,461
Lawyers Mut Liab Ins Co Of NC,1997,1999,3,84,29,31,328,461
Lawyers Mut Liab Ins Co Of NC,1997,2000,4,85,29,28,328,461
Lawyers Mut Liab Ins Co Of NC,1997,2001,5,42,29,13,328,461
Lawyers Mut Liab Ins Co Of NC,1997,2002,6,38,29,9,328,461
Lawyers Mut Liab Ins Co Of NC,1997,2003,7,34,29,5,328,461
Lawyers Mut Liab Ins Co Of NC,1997,2004,8,31,29,2,328,461
Lawyers Mut Liab Ins Co Of NC,1997,2005,9,35,29,6,328,461
Lawyers Mut Liab Ins Co Of NC,1997,2006,10,29,29,0,328,461
Preferred Professional Ins Co,1988,1988,1,0,0,0,0,412
Preferred Professional Ins Co,1988,1989,2,0,0,0,0,412
Preferred Professional Ins Co,1988,1990,3,0,0,0,0,412
Preferred Professional Ins Co,1988,1991,4,0,0,0,0,412
Preferred Professional Ins Co,1988,1992,5,0,0,0,0,412
Preferred Professional Ins Co,1988,1993,6,0,0,0,0,412
Preferred Professional Ins Co,1988,1994,7,0,0,0,0,412
Preferred Professional Ins Co,1988,1995,8,0,0,0,0,412
Preferred Professional Ins Co,1988,1996,9,0,0,0,0,412
Preferred Professional Ins Co,1988,1997,10,0,0,0,0,412
Preferred Professional Ins Co,1989,1989,1,0,0,0,0,412
Preferred Professional Ins Co,1989,1990,2,0,0,0,0,412
Preferred Professional Ins Co,1989,1991,3,0,0,0,0,412
Preferred Professional Ins Co,1989,1992,4,0,0,0,0,412
Preferred Professional Ins Co,1989,1993,5,0,0,0,0,412
Preferred Professional Ins Co,1989,1994,6,0,0,0,0,412
Preferred Professional Ins Co,1989,1995,7,0,0,0,0,412
Preferred Professional Ins Co,1989,1996,8,0,0,0,0,412
Preferred Professional Ins Co,1989,1997,9,0,0,0,0,412
Preferred Professional Ins Co,1989,1998,10,0,0,0,0,412
Preferred Professional Ins Co,1990,1990,1,0,0,0,0,412
Preferred Professional Ins Co,1990,1991,2,0,0,0,0,412
Preferred Professional Ins Co,1990,1992,3,0,0,0,0,412
Preferred Professional Ins Co,1990,1993,4,0,0,0,0,412
Preferred Professional Ins Co,1990,1994,5,0,0,0,0,412
Preferred Professional Ins Co,1990,1995,6,0,0,0,0,412
Preferred Professional Ins Co,1990,1996,7,0,0,0,0,412
Preferred Professional Ins Co,1990,1997,8,0,0,0,0,412
Preferred Professional Ins Co,1990,1998,9,0,0,0,0,412
Preferred Professional Ins Co,1990,1999,10,0,0,0,0,412
Preferred Professional Ins Co,1991,1991,1,0,0,0,0,412
Preferred Professional Ins Co,1991,1992,2,0,0,0,0,412
Preferred Professional Ins Co,1991,1993,3,0,0,0,0,412
Preferred Professional Ins Co,1991,1994,4,0,0,0,0,412
Preferred Professional Ins Co,1991,1995,5,0,0,0,0,412
Preferred Professional Ins Co,1991,1996,6,0,0,0,0,412
Preferred Professional Ins Co,1991,1997,7,0,0,0,0,412
Preferred Professional Ins Co,1991,1998,8,0,0,0,0,412
Preferred Professional Ins Co,1991,1999,9,0,0,0,0,412
Preferred Professional Ins Co,1991,2000,10,0,0,0,0,412
Preferred Professional Ins Co,1992,1992,1,0,0,0,0,412
Preferred Professional Ins Co,1992,1993,2,0,0,0,0,412
Preferred Professional Ins Co,1992,1994,3,0,0,0,0,412
Preferred Professional Ins Co,1992,1995,4,0,0,0,0,412
Preferred Professional Ins Co,1992,1996,5,0,0,0,0,412
Preferred Professional Ins Co,1992,1997,6,0,0,0,0,412
Preferred Professional Ins Co,1992,1998,7,0,0,0,0,412
Preferred Professional Ins Co,1992,1999,8,0,0,0,0,412
Preferred Professional Ins Co,1992,2000,9,0,0,0,0,412
Preferred Professional Ins Co,1992,2001,10,0,0,0,0,412
Preferred Professional Ins Co,1993,1993,1,24,1,4,15,412
Preferred Professional Ins Co,1993,1994,2,26,11,9,15,412
Preferred Professional Ins Co,1993,1995,3,20,11,4,15,412
Preferred Professional Ins Co,1993,1996,4,19,12,4,15,412
Preferred Professional Ins Co,1993,1997,5,85,15,0,15,412
Preferred Professional Ins Co,1993,1998,6,87,19,1,15,412
Preferred Professional Ins Co,1993,1999,7,87,34,1,15,412
Preferred Professional Ins Co,1993,2000,8,34,34,0,15,412
Preferred Professional Ins Co,1993,2001,9,34,34,0,15,412
Preferred Professional Ins Co,1993,2002,10,34,34,0,15,412
Preferred Professional Ins Co,1994,1994,1,95,3,82,41,412
Preferred Professional Ins Co,1994,1995,2,38,2,34,41,412
Preferred Professional Ins Co,1994,1996,3,27,2,25,41,412
Preferred Professional Ins Co,1994,1997,4,19,3,9,41,412
Preferred Professional Ins Co,1994,1998,5,11,4,1,41,412
Preferred Professional Ins Co,1994,1999,6,13,7,2,41,412
Preferred Professional Ins Co,1994,2000,7,8,7,1,41,412
Preferred Professional Ins Co,1994,2001,8,7,7,0,41,412
Preferred Professional Ins Co,1994,2002,9,7,7,0,41,412
Preferred Professional Ins Co,1994,2003,10,7,7,0,41,412
Preferred Professional Ins Co,1995,1995,1,141,1,138,161,412
Preferred Professional Ins Co,1995,1996,2,138,5,104,161,412
Preferred Professional Ins Co,1995,1997,3,110,13,42,161,412
Preferred Professional Ins Co,1995,1998,4,82,19,4,161,412
Preferred Professional Ins Co,1995,1999,5,55,26,29,161,412
Preferred Professional Ins Co,1995,2000,6,32,22,10,161,412
Preferred Professional Ins Co,1995,2001,7,25,22,3,161,412
Preferred Professional Ins Co,1995,2002,8,24,22,2,161,412
Preferred Professional Ins Co,1995,2003,9,22,22,0,161,412
Preferred Professional Ins Co,1995,2004,10,22,22,0,161,412
Preferred Professional Ins Co,1996,1996,1,154,3,126,165,412
Preferred Professional Ins Co,1996,1997,2,154,17,-28,165,412
Preferred Professional Ins Co,1996,1998,3,159,85,62,165,412
Preferred Professional Ins Co,1996,1999,4,242,108,-10,165,412
Preferred Professional Ins Co,1996,2000,5,278,257,21,165,412
Preferred Professional Ins Co,1996,2001,6,267,257,10,165,412
Preferred Professional Ins Co,1996,2002,7,261,257,4,165,412
Preferred Professional Ins Co,1996,2003,8,261,259,2,165,412
